id,word,dialect,definitionEnglish,definitionNative,pos,domain,subdomain,exampleSentence1,exampleSentence1English,exampleSentence2,exampleSentence2English,additionalSentences,relatedWords,nounClass,verbExtensions,tamMarkers,register,audience,sourceType,provenance,copyright,dateCreated,createdBy
g892owjkq,Okubaza,Mixed,talking(speaking a away of communicating to people),kubaza nugwo omulingo gwokugambira abantu,V,DLY,,Leka tubaze hamu.,Let us talk together.,Ija tukibazeho.,Come and we talk about it.,[],"kugamba, mugambire(telling, speaking, communication)",,[],[],general,general,original_composition,,Project_License,2026-02-22 13:24:46.286+00,1lzzop9e4
gb5h1c18f,emikubi,Mixed,Traditional source,omukubi,N,CUL,CUL-FOO,Emikubi tugira eyembaganiza.,"We have different types of source. ",Buli gumu gwine emicumbire yagwo.,Every type of source has a way of being prepared.,[],ekyokukozamu.,,[],[],general,general,original_composition,,Project_License,2026-02-21 11:57:29.048+00,7ldvwi8jh
gcnipmcye,AMABONA,Mixed,The eyes of the king,Amaiso g'Omukama,N,,,Muntwale MUMABONA g'Omukama naija kunkonyera.,Take me to the presence  of the king and  will help me.,Kiro kinu mbaire OMUMABONA g'Omukama namusoborra ebirukufa Masindi.,Today i attended the King and gave him  information about Masindi.,[],"Amaiso,  ",,[],[],general,general,original_composition,,Project_License,2026-02-18 05:34:50.876+00,ruom6sfi4
gdt4d4d43,Empangoo,Mixed,Abig short drum played in the king's palace,Engoma Engufu cerukoto muno erakuteerwe mukikaali,N,ART,,Omukama aigurwire empango rurangi abantu basemererwa,"The king played the Drum well, and the people were happy",Empango tegambire kurungi habwokuba ebaire ehumiikireho,The King's drum sounded badly because it had a hole,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 14:28:14.319+00,z7cmq5grs
gfzsy2svz,OBUHEREZA,Mixed,,,N,SPR,,,,,,[],"Okuhereza,Abahereza,",,[],[],general,general,original_composition,,Project_License,2026-02-24 04:58:09.209+00,ruom6sfi4
ghftu3w88,Ekisozi,Mixed,Hill,Obusozi,N,NAR,NAR-PER," Omukazi kaba ali hakisozi eruguru yalengera  Bunyoro and Tooro.",The woman stands on the hill overseeing Bunyoro and Tooro.,,,[],Ebisozi,,[],[],general,general,original_composition,,Project_License,2026-02-23 09:02:46.369+00,7ldvwi8jh
ghwqzn0fv,Kuzana,Mixed,drama,,V,EDU,,Emizaano esemeza abantu.,Drama is very entertaining.,,,[],"omuzano, kuzana",,[],[],general,general,original_composition,,Project_License,2026-02-19 14:22:50.722+00,wmqgng8ap
gjr2wn4au,Omwetegereza,Mixed,a critical person.,omuntu arukwecumitiriza.,N,DLY,,Ayecumitirize muno ensonga ezo.,Has critically analyzed those issues.,Akakecumitiriza muno yakaguza ebikaguzo nukwo atunge obwakaiso obugumire.,She critically asked questions so that she may get proper evidence.,[],omwetegya,,[],[],general,general,original_composition,,Project_License,2026-02-21 21:06:05.115+00,1lzzop9e4
gk1otda96,Kutera oburo,Mixed,pounding,,V,AGR,,Aboojo nibatera oburo.,Boys are pounding millet.,Entwe zoburo bazitera.,Millet balls are pounded.,[],squeezing,,[],[],general,general,original_composition,,Project_License,2026-02-19 20:33:58.195+00,wmqgng8ap
gnst2r1y5,Mpora,Mixed,Slowly,,ADJ,GOV,,"Omwebembezi akwata mpora ",A leader does things slowly.,Mpora mpora akahikya omwebembezi hakyarukwenda.,A leader achieves the good by going slowly.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 09:00:43.37+00,wmqgng8ap
goea54lmy,enjoka,Mixed,worms,,N,AGR,,Ente nembuzi birwara enjoka.,Cows and goats suffer from worms.,Ente nembuzi bihe omubazi gwenjoka.,You should drench cows and goats.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 15:14:11.246+00,wmqgng8ap
gqsylh4ed,EBYEKWASO,Mixed,,,V,SPR,,,,,,[],"Obumanzi,Kwetinirra,",,[],[],general,general,original_composition,,Project_License,2026-02-23 18:47:21.165+00,ruom6sfi4
gr2p520e7,AMASU,Mixed,,,ADJ,SPR,,,,,,[],"Kubawenka, Kutabanabantu,",,[],[],general,general,original_composition,,Project_License,2026-02-23 18:30:44.656+00,ruom6sfi4
gruhtb5gk,EKIBI,Mixed,,,N,SPR,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 18:49:46.094+00,ruom6sfi4
gwzisv45o,Kumpa,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-19 13:43:14.169+00,7ldvwi8jh
gzdevl9rd,Esuuku,Mixed,cover,,N,AGR,,Esuuku eswekerra enguli.,The granary has a cover.,Esuuku nebiti hamu n'obunyansi.,The cover of the granary is made of wood and grass.,[],ekisweko,,[],[],general,general,original_composition,,Project_License,2026-02-20 07:54:06.851+00,wmqgng8ap
h1tdx73q9,NYINEKA TANABIRA RUBANGO,Mixed,Husband does not wash hands for nothing,Nyin'ekka tanabira busa nambere ebyokulya bitali,V,,,Okunabira orubango kibi obwogenda oti ogwa ensazi.,It is risky to wash for no food in the morning because one may collapse  in the day.,Tonabira Rubango kwonka kikonyera Nyin'enju kwikara nebyokulya ebyokuha Nyin'eka. buli Nyenkyakara.,"Not to wash for nothing Taboo, do encourage the wife to store enough food for break fast to the husband. ",[],"Ebyokulya, Okulya.",,[],[],general,general,original_composition,,Project_License,2026-02-21 09:56:32.787+00,ruom6sfi4
h2pqaxg9d,Muhanuuzi,Mixed,Counsellor,,V,EDU,,Omwana muhanuuzi.,A good councilor.,Yesu akabaali muhanuuzi.,"Jesus was a good councilor. ",[],muhi wamagezi( adviser).,,[],[],general,general,original_composition,,Project_License,2026-02-18 10:46:44.026+00,wmqgng8ap
h3nnv2ogc,Murofu,Mixed,Dirty,To be dirty.,V,EDU,,Omukazi murofu.,"The woman is dirty.
A dirty woman.",Kibi kuba murofu.,It is bad to be dirty.,[],"kirofu( it it dirty), harofu(here it is dirty).",,[],[],general,general,original_composition,,Project_License,2026-02-18 11:27:47.64+00,wmqgng8ap
h41fft1fi,MWINGANI,Mixed,,,ADJ,,,,,,,[],"RUHANGA,",,[],[],general,general,original_composition,,Project_License,2026-02-23 09:21:56.357+00,ruom6sfi4
h4l6qroq9,Kuculera,Mixed,quiteness,,V,EDU,,Kuculera muno buba budoma.,Being to quite is wrong/bad.,Kuculera kwingi kibi.,Being too quite is bad.,[],"humble, obedient",,[],[],general,general,original_composition,,Project_License,2026-02-18 12:51:44.597+00,wmqgng8ap
h4y20xb97,OBWOMEEZI,Mixed,,,N,SPR,,,,,,[],"Kwomeera, Omuntu,",,[],[],general,general,original_composition,,Project_License,2026-02-23 13:25:57.05+00,ruom6sfi4
h6fmjkqw5,Kuhaata,Mixed,peeling,,V,AGR,,abaisiki nibahaata.,Girls are peeling.,Aboojo nabo bahaata.,Boys also do the peeling.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-19 19:00:51.442+00,wmqgng8ap
h7akji2de,Kwikirraniza,Mixed,,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 06:47:05.738+00,1lzzop9e4
h81gmlhcg,MUKISISANI,Mixed,,,N,SPR,,,,,,[],"RUHANGA, MUKUSISANA,",,[],[],general,general,original_composition,,Project_License,2026-02-23 18:25:00.075+00,ruom6sfi4
hckg4liel,Enyamusiri,Mixed,slippery source,omukubi gurukwiragura,N,CUL,CUL-FOO,Dodo erukuterra nungi egumya amagufa,"slippery dodo is good makes bones strong. ",Bakira kugirisa oburo.,mostly eats with millet bread.,[],dodo erukuterra.,,[],[],general,general,original_composition,,Project_License,2026-02-21 12:09:59.868+00,7ldvwi8jh
hdmpjm7d8,bombo,Mixed,spraying machine,,N,AGR,,Bombo bagikozesa kufuhirra.,Spraying machine is used to kill insects like ticks.,Omubazi bagutabura omu maizi nukwo bafuuhiirra.,Insecticides is mixed with water when spraying.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 14:32:46.324+00,wmqgng8ap
hdmykdfd8,Ejwara,Mixed,traditional attire/wear," enjwara y'obuhangwa",V,DLY,,Abakazi bajwara omulingo gundi.,Women wear differently.,Abasaija tibajwara nk'abakazi.,Men don't wear like women.,[],"kujwara, kutoora",,[],[],general,general,original_composition,,Project_License,2026-02-22 09:10:42.86+00,1lzzop9e4
hdok3j1wj,Ebbaruha,Mixed,certificate,,N,,,Olete ebbaruha yokumalirra.," Bring the education certificates.",Ebbaruha yawe eyokumalirra isomero eraha?,Where is your school leaving certificate?,[],,,[],[],general,general,original_composition,,Project_License,2026-02-19 10:13:27.008+00,wmqgng8ap
hfkmes0il,Ebisokoro,Mixed,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 14:05:56.124+00,7ldvwi8jh
hi2kewvp6,Kugorroka,Mixed,"Standing up of the King ",Omukama kwemerra,V,,,Gorroka Agutamba,Stand up your majesty,Gorroka Nzaire,"Stand up the source of satisfaction ",[],Kwemerra Omubyemo,,[],[],general,general,original_composition,,Project_License,2026-02-18 02:07:05.963+00,ruom6sfi4
hiv777q8d,Ebisi,Mixed,many balls,,N,AGR,,omubisi habamu empuule.,Seeds are founds in balls.,"Mwanike ebisi zome. ",Spread balls to dry.,[],entwe,,[],[],general,general,original_composition,,Project_License,2026-02-19 20:23:53.264+00,wmqgng8ap
hmvwe27oa,Kuhaiga,Mixed,uproot,,V,AGR,,Agenzire kuhaiga.,She has gone to uproot potatoes.,Kuhaiga ebitakuli kuba kwa bakazi.,Uprooting sweet potatoes is normally for women.,[],dig up.,,[],[],general,general,original_composition,,Project_License,2026-02-19 18:54:14.407+00,wmqgng8ap
hooukrna7,Ebisiika byenkurato,Mixed,meeting/assembly halls,,N,EDU,,Abaana boona obasange omu kisiika kimu.,Find all the students in the assembly hall.,Ebikaguzo nibabikorra omu kisiika kimu.,The examination is being conducted in the assembly hall.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-19 12:54:10.58+00,wmqgng8ap
hp9cnptry,Omweganywa,Rutooro,Custodian of King's armoury,Omulinzi weby'okurwanisa by'omukama,N,,,Omweganywa aba Nyinarumi omukama,"Omweganywa  is the  Maternal uncle of the King ",Omweganywa hakiro ky'empango akahemba amahango hali Omukama,The head  of the armory Presented all the equipment to the King,[],"Omuserukale, Mukuru wabarwani, Omudumiizi",,[],[],general,general,original_composition,,Project_License,2026-02-17 08:15:55.637+00,ruom6sfi4
hqpm37xyz,kwekengera,Mixed,to be cautious,kwekengera kara ekintu otakatungire ebizibu,ADJ,NAR,NAR-FOL,okwekengera kara ngu enyuma y'orwigi heserekereyo omusuma okairuka.,"to be cautious that behind the door there is a thief and you run away early. ","kwekengera omuntu atakuba aine oburwaire burukuturra  ","to be cautious that you suspect a person to be having a transmitted disease  ",[],,,[],[],general,general,original_composition,,Project_License,2026-02-16 17:53:26.364+00,7ldvwi8jh
hr7pgty15,Ekicuro,Rutooro,Twitch,Omunyalizi,N,NAR,NAR-HIS,Karanakara bagamba ngu ekicuro kigira  ekikiraanga ekirungi rundi ekibi.,"A long time ago, the twitch meant to announce something good or bad.",,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-19 17:11:29.925+00,7ldvwi8jh
hsk51b6a4,Kuhumuza itaka,Mixed,fallowing,obanza oleka kulimamu nukwo hagyeemu orweezo orushaaka.,V,ENV,,Akabanza yaleka kulimamu nukwo hagarukemu orweezo.,They left the land uncultivated to allow it regain its fertility and nutrients.,Abalimi abenzaarwa ekyokuhumuza itaka bakaba bakimnyire.,Resting the land has been common even in the traditional farming.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 11:13:14.252+00,z7cmq5grs
htnxk7y52,Bugambirambere,Mixed,talk at random,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 13:44:56.909+00,1lzzop9e4
hv9pvko0m,Enyanya,Mixed,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 14:13:21.255+00,7ldvwi8jh
hvtianw6c,"ASERRA,",Mixed,,,ADJ,SPR,,,,,,[],"RUHANGA,",,[],[],general,general,original_composition,,Project_License,2026-02-23 08:40:57.479+00,ruom6sfi4
hyzscyfcb,mulimi,Mixed,farming,,N,AGR,,Omulimi agira ebyokulya.,The farmer has crops.,Tulya ebyokulya.,We eat food.,[],omuliisa,,[],[],general,general,original_composition,,Project_License,2026-02-19 15:44:16.256+00,wmqgng8ap
hz7n4tk8n,Kulema,Mixed,Govern,,N,GOV,,"Kulema kurungi obundi kuzaarwa ",Good governance is sometimes born.,Nalema nka Abamuzaire .,His /her governance is like that of the parents.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 07:59:08.192+00,wmqgng8ap
hzwsz2ih7,Abanyangabu,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
i17bxcwvv,OKURWANIRRA,Mixed,,,V,SPR,,,,,,[],"Obumanzi, Okujunira,Kuserurra,",,[],[],general,general,original_composition,,Project_License,2026-02-24 07:55:50.024+00,ruom6sfi4
i40wwodix,Obulinzi,Mixed,"Security ",Kulinda,N,,,Twija kutaho obulinzi,We shall deploy security,Orugo rw`obulinzi,The fence is for security,[],Kukingira(Shield),,[],[],general,general,original_composition,,Project_License,2026-02-16 12:00:24.657+00,xv6uqkb9l
i4ybutru1,kulya,Mixed,to eat food,,V,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-15 19:15:53.542+00,j3lqnqqfg
i5ub29qpl,Boojo,Mixed,male youth,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 13:28:50.127+00,1lzzop9e4
i6ikgw5gy,Kujwambura,Mixed,speed up/Hurry up.,"Yaguhya bwango. ",V,DLY,,Jyabura bwango tugende.,Hurry up and we go.,Jwambura ogende orole omurwaire.,Speed up and visit the patient.,[],"   Yanguha,genda bwango(Rush,move faster)",,[],[],general,general,original_composition,,Project_License,2026-02-21 10:35:34.986+00,1lzzop9e4
i6jefv9f9,Akahuka kebitooke,Mixed,banana bacterial wilt,,N,AGR,,Akahuka kaliire ebitooke byahootoka.,Banana bacterial wilt has cause bananas to dry.,Ebitooke bifiire ha bwokulibwa ebihuka.,Bananas have been grossly affected.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 15:25:54.752+00,wmqgng8ap
i7nia63xn,Baisiki,Mixed,female youth,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 13:28:14.752+00,1lzzop9e4
i9bndlbz0,Amapera,Mixed,,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 19:39:30.371+00,7ldvwi8jh
i9nzf5m8n,bihunzire,Mixed,adorned,bihunzire nenkwanzi bisemiire mali,N,NAR,,isenkati amutekanirize ekiibo kihunzire kurungi mali,the auntie prepared for her well adorned basket.,ebintu ebihunzire bizooka kurungi omumaiso g'abantu,things which are adorned or decorated looks nicely in eyes of people.,[],"hunda, abihunzire ,kahunzire,katimbire",,[],[],general,general,original_composition,,Project_License,2026-02-16 20:26:44.063+00,7ldvwi8jh
i9zzu8ci1,obutamanya,Mixed,"Ignorance ",obutakenga,V,NAR,,obutamanya bukandaza nindubata.,"ignorance keeps me working at night ",omusaija ogu obutamanya bukamusweza omwana womutaahi.,"that man because of ignorance married from same village.  ",[],"kutamanya, timanyire, tibamanyire",,[],[],general,general,original_composition,,Project_License,2026-02-17 13:53:35.835+00,7ldvwi8jh
ia2iqgu5i,Ekinyakuhikire,Mixed,Right one,Ekirimubulyo,V,NAR,NAR-HIS,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-24 07:20:00.182+00,7ldvwi8jh
ia3bgb9rh,Kulisiza hataito,Mixed,overgrazing,kuliisa ente nyingi mukasaka kanfunzire,V,ENV,,Owisaza akahabura abantu kutungu ente ntaito nimubaliira obunyansi.," The chief advised the community to rare cows in the consideration with the available land.",Irisizo lyowaitu tiharumu bunyansi burukumara habwokuba harumu ente nyingi muno.,Our cows are starving because there is little grass in our farm.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 06:29:13.211+00,z7cmq5grs
ibaq3rg90,"AKATAMPO,",Mixed,,,ADJ,SPR,,,,,,[],"RUHANGA,",,[],[],general,general,original_composition,,Project_License,2026-02-23 09:00:12.745+00,ruom6sfi4
ickavcyo0,Ebizina by'ediini,Mixed,sacred songs/hymns,Ebizina byokukugiza Ruhanga.,N,ART,,Ebizina byediina babizina mukuramya Ruhanga.,Sacred songs are for praising God.,Ebizina by'ediini tibisemeriire kuzinibwa mubaara.,Sacred songs are supposed to sung in bars.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-20 09:44:15.661+00,z7cmq5grs
id1d6c0g2,Hatekebweho,Mixed,Advocate,"Ninsaba
I request ",N,NAR,NAR-FOL,nintekaho emeeza enu hanu.,I advocate this table here.,Ninsaba abeegi kukora omulimo omubwire.,I request students to do the work in time.,[],nintonga,,[],[],general,general,original_composition,,Project_License,2026-02-24 08:33:14.988+00,7ldvwi8jh
ieryzc12j,Abamooli,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
igny5ewyc,ebyemizano,Mixed,sports,,ADJ,EDU,,Emizano yabuli mulingo eyegesibwa.,A variety of sports are taught.,Emizani n'ebyemizano byegesibwa.,Games and Sports are taught.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-19 14:38:48.559+00,wmqgng8ap
ijljm3v0i,Omurwani,Mixed,Warrior,,N,NAR,NAR-PER,Omuntu murwani takonyerwa.,The warrior person cannot  be helped.,Abarwani basingwire obulemu.,"The warriors won the war. ",[],,,[],[],general,general,original_composition,,Project_License,2026-02-24 04:14:33.543+00,7ldvwi8jh
ijybcr4j3,kogya,Mixed,to wash is the act of cleaning using water and soap to remove dirt.,kikorwa ky'okweza ebintu ekirofu nokozesa amaizi na sabuni.,V,DLY,,Nayogya engoye z'abaana.,she is washing the children's clothes.,Nimbaza kwogya ntakabyamire.,I will wash before i go bed.,[],kweza(cleasing),,[],[],general,general,original_composition,,Project_License,2026-02-22 11:59:45.556+00,1lzzop9e4
ik90mwvgw,Emiringo  yebitakuli.,Mixed,Potato varieties.,,N,AGR,AGR-CRP," Ebitakuli byemiringo nyingi .",There are many varieties of sweet potatoes.,Ebitakuli babihata nukwo babicumba.,They first peel sweet potatoes before cooking them.,[],remove husks,,[],[],general,general,original_composition,,Project_License,2026-02-21 09:29:47.661+00,wmqgng8ap
ileeq06wm,Abanyonza,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
im0vfnd0f,Akasumi,Mixed,length of time seasons,"obwiire obumanyirwe mumwaaka ha bwenjura, omusana, omuyagakukonyera abantu kubyara embibo zaabo.",N,ENV,,Kumanya obusumi nikikukonyera muno kutekaniza ebibyaarwa/ebirimwa.,Seasons help the farmers to prepare gardens for different crops.,Omulimi asemeriire kumanya obusumi nukwo abyaarre mubwiire.,The farmer should know the seasons in order to plant at the right time.,[],akasumi(is single season),,[],[],general,general,original_composition,,Project_License,2026-02-22 19:25:27.425+00,z7cmq5grs
injofvmm4,Kuroota,Mixed,Dreaming.,kuroota.,V,DLY,,Ndosire nizina ekizina ekirungi.,Idreamt singing a niece song.,omwojo arosire navuga enyonyi,The boy dreamt driving an eloplane.,[],kuroterra(fastsying),,[],[],general,general,original_composition,,Project_License,2026-02-21 10:45:43.729+00,1lzzop9e4
